movie_id,title,original_title,original_language,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,genres,production_companies,production_countries,release_year,release_month,roi,keyword_name
601796,외계+인 1부,외계+인 1부,ko,2022-07-20,142,24500000,12109608,6.831,483,7.2039,"['SF', '액션', '판타지', '모험']","['Caper Film', 'CJ Entertainment']",['KR'],2022,7,-0.5057302857142857,historical fiction
601796,외계+인 1부,외계+인 1부,ko,2022-07-20,142,24500000,12109608,6.831,483,7.2039,"['SF', '액션', '판타지', '모험']","['Caper Film', 'CJ Entertainment']",['KR'],2022,7,-0.5057302857142857,goryeo dynasty
601796,외계+인 1부,외계+인 1부,ko,2022-07-20,142,24500000,12109608,6.831,483,7.2039,"['SF', '액션', '판타지', '모험']","['Caper Film', 'CJ Entertainment']",['KR'],2022,7,-0.5057302857142857,past and present
601796,외계+인 1부,외계+인 1부,ko,2022-07-20,142,24500000,12109608,6.831,483,7.2039,"['SF', '액션', '판타지', '모험']","['Caper Film', 'CJ Entertainment']",['KR'],2022,7,-0.5057302857142857,taoist wizard
602463,인질,인질,ko,2021-08-18,93,6144000,13000000,6.9,38,1.2412,['액션'],"['Filmmaker R&K', 'Next Entertainment World', 'The Sam Company', 'Library Pictures International']",['KR'],2021,8,1.1158854166666667,kidnapping
602463,인질,인질,ko,2021-08-18,93,6144000,13000000,6.9,38,1.2412,['액션'],"['Filmmaker R&K', 'Next Entertainment World', 'The Sam Company', 'Library Pictures International']",['KR'],2021,8,1.1158854166666667,hostage
602463,인질,인질,ko,2021-08-18,93,6144000,13000000,6.9,38,1.2412,['액션'],"['Filmmaker R&K', 'Next Entertainment World', 'The Sam Company', 'Library Pictures International']",['KR'],2021,8,1.1158854166666667,celebrity
602463,인질,인질,ko,2021-08-18,93,6144000,13000000,6.9,38,1.2412,['액션'],"['Filmmaker R&K', 'Next Entertainment World', 'The Sam Company', 'Library Pictures International']",['KR'],2021,8,1.1158854166666667,remake
602463,인질,인질,ko,2021-08-18,93,6144000,13000000,6.9,38,1.2412,['액션'],"['Filmmaker R&K', 'Next Entertainment World', 'The Sam Company', 'Library Pictures International']",['KR'],2021,8,1.1158854166666667,movie star
614696,#살아있다,#살아있다,ko,2020-06-24,98,6300000,13416285,7.221,1922,4.1909,"['액션', '공포', 'SF']","['Lotte Entertainment', 'Zip Cinema', 'Perspective Pictures']",['KR'],2020,6,1.1295690476190476,escape
614696,#살아있다,#살아있다,ko,2020-06-24,98,6300000,13416285,7.221,1922,4.1909,"['액션', '공포', 'SF']","['Lotte Entertainment', 'Zip Cinema', 'Perspective Pictures']",['KR'],2020,6,1.1295690476190476,alone
614696,#살아있다,#살아있다,ko,2020-06-24,98,6300000,13416285,7.221,1922,4.1909,"['액션', '공포', 'SF']","['Lotte Entertainment', 'Zip Cinema', 'Perspective Pictures']",['KR'],2020,6,1.1295690476190476,survival
614696,#살아있다,#살아있다,ko,2020-06-24,98,6300000,13416285,7.221,1922,4.1909,"['액션', '공포', 'SF']","['Lotte Entertainment', 'Zip Cinema', 'Perspective Pictures']",['KR'],2020,6,1.1295690476190476,drone
614696,#살아있다,#살아있다,ko,2020-06-24,98,6300000,13416285,7.221,1922,4.1909,"['액션', '공포', 'SF']","['Lotte Entertainment', 'Zip Cinema', 'Perspective Pictures']",['KR'],2020,6,1.1295690476190476,zombie
614696,#살아있다,#살아있다,ko,2020-06-24,98,6300000,13416285,7.221,1922,4.1909,"['액션', '공포', 'SF']","['Lotte Entertainment', 'Zip Cinema', 'Perspective Pictures']",['KR'],2020,6,1.1295690476190476,apartment building
614696,#살아있다,#살아있다,ko,2020-06-24,98,6300000,13416285,7.221,1922,4.1909,"['액션', '공포', 'SF']","['Lotte Entertainment', 'Zip Cinema', 'Perspective Pictures']",['KR'],2020,6,1.1295690476190476,zombie apocalypse
614696,#살아있다,#살아있다,ko,2020-06-24,98,6300000,13416285,7.221,1922,4.1909,"['액션', '공포', 'SF']","['Lotte Entertainment', 'Zip Cinema', 'Perspective Pictures']",['KR'],2020,6,1.1295690476190476,virus
614696,#살아있다,#살아있다,ko,2020-06-24,98,6300000,13416285,7.221,1922,4.1909,"['액션', '공포', 'SF']","['Lotte Entertainment', 'Zip Cinema', 'Perspective Pictures']",['KR'],2020,6,1.1295690476190476,live stream
614696,#살아있다,#살아있다,ko,2020-06-24,98,6300000,13416285,7.221,1922,4.1909,"['액션', '공포', 'SF']","['Lotte Entertainment', 'Zip Cinema', 'Perspective Pictures']",['KR'],2020,6,1.1295690476190476,south korea
