movie_id,title,original_title,release_date,budget,revenue,vote_average,runtime,release_year,release_month,director_id,director_original_name,cast_ids,cast_original_names
1006030,정사 : 자매의 유혹,정사 : 자매의 유혹,2018-08-16,0,0,6.0,0,2018.0,8.0,2300518,Kim Bu-gon,1894501|1997928,조완진|진주
1006031,독친,독친,2023-11-01,0,0,7.5,104,2023.0,11.0,3641490,Kim Su-in,582555|4128737|4128739|3059772|77183,장서희|Kang Anna|Choi So-yoon|윤준원|오태경
1006124,아네모네,아네모네,2024-02-07,0,0,7.0,74,2024.0,2.0,2682979,Jeong Ha-yong,2309895|4483855|4039895|1661283|2125944,정이랑|Park Sung-jin|육미라|박혜진|이상훈
1007012,극장판 엄마 까투리: 도시로 간 까투리 가족,극장판 엄마 까투리: 도시로 간 까투리 가족,2022-09-08,0,0,0.0,78,2022.0,9.0,2570772,정길훈,1227352|4733495|2934514|3350095|2088068,김서영|Lee Yoon-hee|김은아|전해리|이지현
1007127,댓글부대,댓글부대,2024-03-27,0,6676327,5.417,109,2024.0,3.0,1489282,안국진,2035488|2455171|1916087|1929194|2204527,손석구|김동휘|김성철|홍경|이서환
1007420,테이크 오프: 파도위에 서다,테이크 오프: 파도위에 서다,2022-08-25,0,0,5.0,94,2022.0,8.0,1299478,Kang Dae-hui,5150737|1692997,Park Seojin|장윤주
1007481,한국이 싫어서,한국이 싫어서,2024-08-28,0,0,8.0,106,2024.0,8.0,1130921,장건재,21689|2694913|2839957|4305171|564847,고아성|김우겸|주종혁|박승현|이상희
1008276,아스라이,아스라이,2007-08-11,0,0,0.0,85,2007.0,8.0,3649504,Kim Sam-ryeok,1533261|3649502|2023189|3680744,Kim Sang-seok|Sim Jae-won|Seo Bo-ik|이상직
1008534,나의 마음은 지지 않았다,나의 마음은 지지 않았다,2009-02-26,0,0,0.0,95,2009.0,2.0,1375322,Ahn Hae-ryong,83122|3720496,문소리|Song Shin-do
1008549,내가 못 나가는 것도 아닌데,내가 못 나가는 것도 아닌데,2022-08-24,0,0,5.0,61,2022.0,8.0,2097707,김충길,2097707,김충길
1011451,Undo,Undo,2020-07-29,0,0,6.0,24,2020.0,7.0,2779883,Yoo Joon-min,3659771,Yoo sung-yong
1013056,버텨내고 존재하기,버텨내고 존재하기,2023-11-01,0,0,0.0,64,2023.0,11.0,3664744,Gwon Churl,2825494,김사월
1013346,고고다이노 극장판: 얼음공룡의 비밀,고고다이노 극장판: 얼음공룡의 비밀,2022-10-05,0,0,0.0,74,2022.0,10.0,4075240,Lee Sun-myung,,
1013744,장기자랑,장기자랑,2023-04-05,0,0,0.0,95,2023.0,4.0,1687451,Lee So-hyun,4602446|4602450,Park Yoo-shin|Park Hye-young
1014070,여상사의더러운욕정에끈적이는하체,여상사의더러운욕정에끈적이는하체,2019-06-30,0,0,0.0,90,2019.0,6.0,,,,
1014630,세 개의 고래-인간 동그라미,세 개의 고래-인간 동그라미,2022-07-16,0,0,0.0,25,2022.0,7.0,3330327,Go-Eun Im,,
1015060,아마업체,아마업체,2022-02-20,0,0,0.0,55,2022.0,2.0,3671167,eobchae,,
1015127,심야배송,심야배송,2013-08-20,0,0,7.0,39,2013.0,8.0,2304027,Lee Seung-ju,,
1015129,여덟 번의 감정,여덟 번의 감정,2010-09-30,0,0,8.0,90,2010.0,9.0,1855245,Sung Ji-hye,232034|571722|1350087,김영호|Hwang In-yeong|윤주희
1015130,웨이팅 엠,웨이팅 엠,2021-07-25,0,0,0.0,31,2021.0,7.0,2741101,Youngzoo Im,,
1015468,부적: 남의 운을 빼앗는 자,부적: 남의 운을 빼앗는 자,2022-09-07,0,0,5.0,81,2022.0,9.0,4729956,Kim Se-sung,1599717|1394799|4729954,권해성|Joo Young-ho|Cheon Min-Hee
1015478,태안,태안,2022-10-06,0,0,0.0,90,2022.0,10.0,,,,
1016196,인생은 뷰티풀: 비타돌체,인생은 뷰티풀: 비타돌체,2022-09-07,0,0,0.0,100,2022.0,9.0,3140690,오윤동,2792564,김호중
1016270,그녀의 취미생활,그녀의 취미생활,2023-08-30,0,0,6.0,118,2023.0,8.0,1296051,Ha Myung-mi,2326809|939144|1747746,정이서|김혜나|우지현
1016604,한탕,한탕,2023-09-07,0,0,5.0,0,2023.0,9.0,552398,Zeong Cho-sin,1564794|1187774,간미연|윤기원
1016781,맛있는 남편친구,맛있는 남편친구,2021-12-23,0,0,0.0,37,2021.0,12.0,,,3424435|1907997|4195169,Yoo Ji-hyun|민도윤|Im Tae-mok
1017081,당신의 이웃은 친절하지 않다,당신의 이웃은 친절하지 않다,2022-09-15,0,0,5.0,78,2022.0,9.0,3777374,ahndro,3415396|3505838|2892911|1745956|2457968,Byeon Dong-wook|조혜진|Choi Woo Jeong|전지학|Park Chan-woo
1017089,미혹,미혹,2022-10-19,0,0,4.3,114,2022.0,10.0,3718547,Kim Jin-young,939135|573792|1454804|3489653|1607571,박효주|김민재|차선우|박재준|이선주
1017163,범죄도시 4,범죄도시 4,2024-04-24,0,83703350,7.041,109,2024.0,4.0,2879867,허명행,1024395|84788|1078674|1418580|2480883,마동석|김무열|박지환|이동휘|이주빈
1017168,나의 피투성이 연인,나의 피투성이 연인,2023-11-15,0,0,6.3,153,2023.0,11.0,2024320,Yoo Ji-young,2104285|1589244|2344102|564846|1694079,한해인|Lee Han-ju|오만석|박미현|박가영
1017171,물비늘,물비늘,2023-12-06,0,0,5.0,100,2023.0,12.0,2644589,Lim Seung-hyeun,1180459|2446795|2796117|2894890|2648855,김자영|정애화|Seol Si-yeon|Kim Hyun-jung|장준휘
1017172,빅슬립,빅슬립,2023-11-22,0,0,5.0,112,2023.0,11.0,3677722,Kim Tae-hoon,2228587|2458206|2959679|1180459|2948928,Kim Young-sung|Choi Joon-woo|이랑서|김자영|홍석빈
1017173,엄마의 땅: 그리샤와 숲의 주인,엄마의 땅: 그리샤와 숲의 주인,2023-01-25,0,0,6.7,69,2023.0,1.0,2789011,Park Jae-beom,1227352|557743|1953192|2255388|3208878,김서영|이용녀|김예은|강길우|이관목
1017174,울산의 별,울산의 별,2024-01-24,0,0,5.0,117,2024.0,1.0,3677727,Jung Ki-hyuk,2441975|3574575|4441900|4441901|2453990,김금순|Choi Woo-bin|Jang Min-young|Do Jeong-hwan|Im Hyeong-tae
1017176,이어지는 땅,이어지는 땅,2024-01-10,0,0,0.0,87,2024.0,1.0,3487277,Jo Hee-young,2288847|3902711|4441931|4710727,공민정|정회린|류세일|감동환
1017177,페이퍼맨,페이퍼맨,2024-10-16,0,0,0.0,100,2024.0,10.0,3677728,Ki Mo-tae,2514186|1311803|4979954|4745987|3677728,Kwak Jin|강한나|Gang Dae-wook|장현준|Ki Mo-tae
1017220,팬티하우스,팬티하우스,2021-03-19,0,0,0.0,78,2021.0,3.0,3424686,Alexa Park,2467481|2486773|2790319,Bo Ra|Jung In|Joo Ah
1017221,팬티하우스 2,팬티하우스 2,2021-04-20,0,0,0.0,60,2021.0,4.0,3424686,Alexa Park,2578378|1416999|2630058,Im Cho-hee|Si Woo|So Ra
1019236,발칙한 동거,발칙한 동거,2017-12-21,0,0,4.0,82,2017.0,12.0,2609801,오재학,1846845,Lee Da-min
1019603,깐부(코로나 방학소동),깐부(코로나 방학소동),2022-11-15,0,0,8.5,92,2022.0,11.0,1880889,김문옥,3722354|3722355|3722356|1908597|1908603,Jung Yang-jik|Yang Seung-ha|Na Yoon-seo|Jeong In-cheol|Park Hyo-geun
1019809,괴인,괴인,2023-11-08,0,0,7.0,136,2023.0,11.0,2060013,이정홍,3734549|3734550|3734551|3240904,Park Gi-hong|Ahn Ju-min|Jeon Gil|Choi Kyoung-jun
1019810,지옥만세,지옥만세,2023-08-16,0,0,6.7,109,2023.0,8.0,1532270,임오정,2680553|3357934|3809669|1140210|2643772,오우리|방효린|Jung Yi-ju|박성훈|이선희
1020613,친구 아내,친구 아내,2019-03-28,0,0,5.0,61,2019.0,3.0,2615301,Kim Yi-seul,1670247|1688124,Do Mo-Se|Park Joo-bin
1021582,심야카페: 미씽 허니,심야카페: 미씽 허니,2022-11-17,0,0,6.5,102,2022.0,11.0,229942,Chong Yun-su,1619436|1330446|1949863|2463266|1425274,채서진|이이경|Shin Ju-hwan|정영주|문숙
1021633,교토에서 온 편지,교토에서 온 편지,2023-12-06,0,0,8.2,102,2023.0,12.0,3702972,Kim Min-ju,1258626|2204431|1257590|3738757|2959875,한선화|차미경|한채아|Song Ji-hyun|Go Jae-hyun
1021691,5시부터 7시까지의 주희,5시부터 7시까지의 주희,2023-11-08,0,0,0.0,75,2023.0,11.0,1130921,장건재,587677|1696022|2466028|1661283|3555435,김주령|안민영|옥수분|박혜진|Moon Ho-jin
1021749,룩앳미 터치미 키스미,Look At Me Touch Me Kiss Me,2023-02-03,0,0,0.0,114,2023.0,2.0,929317,Ho Yuhang,3147612|3281487|1795562|1621873|1864515,Lynn Lim|Jad Hidhir|Marthino Lio|Sha Ine Febriyanti|홍완표
1021777,두 사람을 위한 식탁,두 사람을 위한 식탁,2023-10-25,0,0,0.0,89,2023.0,10.0,1951599,Kim Bo-ram,,
1021793,생츄어리,생츄어리,2024-06-12,0,0,0.0,120,2024.0,6.0,1432858,Wang Min-cheol,,
1021797,수라,수라,2023-06-21,0,0,5.0,99,2023.0,6.0,1851185,Hwang Yoon,1851185|4120024|4120026|4120027,Hwang Yoon|Oh Dong-pil|Oh Seung-jun|Jeong Hee-jeong
1021871,물꽃의 전설,물꽃의 전설,2023-08-30,0,0,0.0,92,2023.0,8.0,1687452,Koh Hee-young,,
1021873,두 사람,두 사람,2025-02-12,0,0,0.0,81,2025.0,2.0,3692916,Banpark Ji-eun,,
1022016,돌들이 말할 때까지,돌들이 말할 때까지,2024-04-17,0,0,0.0,100,2024.0,4.0,1364340,Kim Kyung-man,,
1022018,페이오프,페이오프,2023-10-11,0,0,0.0,19,2023.0,10.0,2188290,강상우,5264382|5264390,Kang Malg-sil|Hong Sok-jung
1022072,귀못,귀못,2022-10-19,0,4932514,6.2,111,2022.0,10.0,3762018,Tak Se-woong,1568455|1112238|2463266|3925274|3925275,박하나|허진|정영주|Oh Eun-Seo|김주은
1022082,기기묘묘,기기묘묘,2022-09-22,0,0,5.3,116,2022.0,9.0,3076361,Lee Tack,2421130|1123145|2104285|938262|2648855,오민애|김재화|한해인|이양희|장준휘
1023176,애인대행,애인대행,2022-02-16,0,0,4.5,17,2022.0,2.0,4516292,Park Woong,3561744|5398880,Kim Youngyong|Kim Su-han
1023825,쥬라기캅스 극장판: 공룡시대 대모험,쥬라기캅스 극장판: 공룡시대 대모험,2022-09-07,0,0,0.0,64,2022.0,9.0,3379398,김호락,,
1023940,독도수비대 강치,독도수비대 강치,2016-01-01,0,0,5.0,51,2016.0,1.0,,,,
1024111,사촌누나,사촌누나,2018-03-08,0,0,4.0,74,2018.0,3.0,2473962,Jo Tae-ho,1251467|1721615|1908004|2112856|1995527,박지연|Hae Il|상우|Jin Si-ah|Kim Ji-yeon
1024236,"혜원아, 사랑해","혜원아, 사랑해",2014-05-22,0,0,0.0,106,2014.0,5.0,3037981,Kim Ki-Hyun,2930088|3434861,Sung Jae-hyun|정재연
1024649,극장판 헬로카봇: 수상한 마술단의 비밀,극장판 헬로카봇: 수상한 마술단의 비밀,2022-09-28,0,0,0.0,79,2022.0,9.0,3805636,Lee Seul-gi,,
1024652,주연,주연,2022-09-29,0,0,5.0,0,2022.0,9.0,2839954,Song Won-jun,1386418|2125063|1191711|3823864,민도희|김대건|길해연|박서은
1024656,검정고무신: 즐거운 나의 집,검정고무신: 즐거운 나의 집,2022-10-06,0,0,7.0,79,2022.0,10.0,4027474,Song Yo-han,4099873|4099894|4099883|4099899|3072285,Park Ji-yoon|Oh In-sil|박영재|Oh Su-gyeong|Yu Hae-Mu
1026103,사잇소리,사잇소리,2022-10-13,0,0,6.889,106,2022.0,10.0,2386005,Kim Jeong-wook,1455231|1631996|3743277|3641227|2291096,류화영|박진우|Jeong Dong-hoon|Go Eun-soo|Kim Dae-han
1028678,에이비식스 : 테이크 어 챈스,AB6IX : TAKE A CHANCE,2022-10-05,0,0,0.0,54,2022.0,10.0,,,1901641|1901643|2949423|3155720,Park Woo-jin|이대휘|김동현|Jeon Woong
1028684,화란,화란,2023-10-11,0,0,5.797,123,2023.0,10.0,3715927,Kim Chang-hoon,3715923|150698|2956895|2298157|2221392,홍사빈|송중기|비비|정재광|유성주
1030100,십센치 : 권정열 인 시네마,십센치 : 권정열 인 시네마,2022-10-08,0,0,0.0,100,2022.0,10.0,,,2450607,권정열
1031242,느티나무 아래,느티나무 아래,2023-11-15,0,0,0.0,98,2023.0,11.0,3725085,Oh Jung-hun,4357637|4357639|4357640|4357641|4357642,An Sang-hee|Kim Tae-il|Park Si-yeon|Park Ho-cheol|Heo Byeong-taek
1031246,씨앗의 시간,씨앗의 시간,2024-11-20,0,0,0.0,101,2024.0,11.0,3725087,Seol Suan,,
1031249,다섯 번째 방,다섯 번째 방,2024-06-05,0,0,0.0,81,2024.0,6.0,3725096,Chun Chan-young,,
1031251,홈그라운드,홈그라운드,2023-12-06,0,0,0.0,74,2023.0,12.0,3725097,권아람,,
1032545,스타게이저: 아스트로스코프,스타게이저: 아스트로스코프,2022-10-27,0,0,0.0,119,2022.0,10.0,3729824,Doha,1604826|3729821|2037988|2037993|2037998,차은우|MJ|Park Jin-woo|Park Min-hyuk|윤산하
1032722,통영에서의 하루,통영에서의 하루,2022-11-24,0,0,5.0,90,2022.0,11.0,3208039,Han Gyeong-tak,1222951|994300|1257616,유인영|이미도|박정철
1032736,죽어도 자이언츠,죽어도 자이언츠,2022-10-27,0,0,0.0,107,2022.0,10.0,3245303,Lee Dong-yun,,
1033341,郑智薰 The Best Show首尔演唱会 2011,郑智薰 The Best Show首尔演唱会 2011,2011-09-10,0,0,0.0,0,2011.0,9.0,,,112013,비
1034871,라방,라방,2023-06-28,0,0,4.9,90,2023.0,6.0,4064891,Choi Ju-yeon,139493|1501573|1334718|3445788|4350282,박성웅|Park Sun-ho|김희정|Kim Kyun-ha|Sungsoo Yune
1034900,낭만닥터 이영만의 모정,낭만닥터 이영만의 모정,2022-10-26,0,0,0.0,101,2022.0,10.0,,,,
1035288,파이널 싸움의 기술,파이널 싸움의 기술,2019-12-19,0,0,0.0,86,2019.0,12.0,2473464,Kim Hee-seong,2291092|2473461|3522275,윤경호|Sawoo|류권하
1035662,Moonlight Gravity,Moonlight Gravity,2015-01-01,0,0,0.0,5,2015.0,1.0,1598082,YungSung Song,,
1036136,K스쿨,K스쿨,2024-02-21,0,0,0.0,120,2024.0,2.0,3743622,Park Mikyung,1875791|3743614|3743616|3743617|3743618,Dawon|Yang Yena|Jung Semin|Jeon Minki|Kim Youngmin
1036423,그녀의 가족은 잘못이 없어,그녀의 가족은 잘못이 없어,2021-10-14,0,0,0.0,100,2021.0,10.0,,,,
1036743,화장실 콩쿨,화장실 콩쿨,2016-01-07,0,0,0.0,30,2016.0,1.0,1846083,Lee Yong-sun,,
1036746,나노전사 로카파,나노전사 로카파,2021-04-30,0,0,2.0,50,2021.0,4.0,3027062,Deok-seon Choe,1371840|1621347|2703819|3749329,Kim Min-hyuk|Lee Jung-yong|Soo Ah|Nam Yoon-seong
1036747,주인이세요,주인이세요,2018-01-01,0,0,6.0,0,2018.0,1.0,2790042,이경원,3750609|3772044,Minah Hong|Hwang In-cheol
1036750,출동! 케이캅 극장판 - 제5원소의 비밀,출동! 케이캅 극장판 - 제5원소의 비밀,2015-11-24,0,0,0.0,0,2015.0,11.0,3751954,Kim Sanghoon,3751955|3751956|3751957|3751958|1429776,Jung Geun|Choi Jongyoon|Kim Sori|Kim Jaeman|Song Ye-Ju
1036761,필승 Ver 2.0 연영석,필승 Ver 2.0 연영석,2008-06-06,0,0,0.0,88,2008.0,6.0,2193840,Tae Jun-seek,3755587|3755588,Yeon Youngseok|Ko Myungwon
1036762,살인청부업자,살인청부업자,2022-11-03,0,0,4.7,90,2022.0,11.0,2648014,Kang Tae-ho,1493488|1702876|2123168|2856601,Park Ji-soo|김원석|Seol Jae-geun|Seo Kab-sook
1037700,Butch Up!,Butch Up!,2022-10-04,0,0,0.0,12,2022.0,10.0,2690668,Lee Yu-jin,3967784|2692458,Kwon Eun-hye|최해준
1038115,신비아파트 뮤지컬 시즌4：비명동산의 초대장,신비아파트 뮤지컬 시즌4：비명동산의 초대장,2021-05-05,0,0,0.0,70,2021.0,5.0,,,,
1038198,엔시티 드림 더 무비: 인 어 드림,엔시티 드림 더 무비: 인 어 드림,2022-11-30,0,0,10.0,117,2022.0,11.0,3815825,이예지,2097348|2097334|2097350|2097346|2097347,재민|마크|런쥔|해찬|제노
1038648,아포리아,아포리아,2022-02-04,0,0,0.0,120,2022.0,2.0,1276872,Lee Ju-hyoung,,
1038897,맛있는 동거,맛있는 동거,2019-02-12,0,0,0.0,61,2019.0,2.0,,,1721637|1647345,Shin Yeon-woo|Lee Eun-mi
1039374,페르소나: 이상한 여자,페르소나: 이상한 여자,2025-01-16,0,0,8.0,112,2025.0,1.0,2056948,Jung Hyung-suk,1872629|3132669|1280738|2056948,박호산|전혜연|방은희|Jung Hyung-suk
1039376,유포자들,유포자들,2022-11-23,0,0,6.0,101,2022.0,11.0,1406205,Hong Seok-ku,1140210|117508|2612409|1421184|1875639,박성훈|김소은|송진우|박주희|임나영
1039470,극장판 뽀로로와 친구들: 바이러스를 없애줘!,극장판 뽀로로와 친구들: 바이러스를 없애줘!,2022-12-01,0,0,10.0,62,2022.0,12.0,1272719,Park Young-kyun,1272718|1272717|1577669|3279380|1272716,이선|이미자|홍소영|김현지|김환진
1039794,나를 깨우는 바람,나를 깨우는 바람,2021-06-01,0,0,0.0,40,2021.0,6.0,3756743,Kim Min-joo,3765998|3765999,behonce|hyeyoung
1039799,해피엔딩이었으면 좋겠어,해피엔딩이었으면 좋겠어,2018-01-01,0,0,0.0,36,2018.0,1.0,3756750,Kim Ji-hye,3756747|3391301|3756748,Park Jong-hwan|임지호|Lee Eun-kyun
1040228,경주의 진실,경주의 진실,2019-01-01,0,0,0.0,25,2019.0,1.0,3758336,유진선,1989540,이태경
1042790,모자산책,모자산책,2022-11-10,0,0,5.0,94,2022.0,11.0,150701,조성규,1875740|1908290|939144|138525|3294000,이성종|윤예희|김혜나|이주실|Lee Sang-hoon
1042791,작은연못,작은연못,2022-11-11,0,0,0.0,0,2022.0,11.0,4999421,Min Kyung-bok,,
1042808,핑크퐁 시네마 콘서트 2: 원더스타 콘서트 대작전,핑크퐁 시네마 콘서트 2: 원더스타 콘서트 대작전,2022-12-21,0,402140,1.5,73,2022.0,12.0,4024063,Kim Su-kyoung,2934513|3626293|4024067|4024068|2083365,조경이|이소은|김새해|송하림|김채하
1043321,헤이지니&럭키강이 비밀의 문,헤이지니&럭키강이 비밀의 문,2022-12-01,0,0,0.0,69,2022.0,12.0,,,,
1043606,깜빡깜빡,깜빡깜빡,2021-01-01,0,0,0.0,25,2021.0,1.0,3768025,Lim Da-seul,84783,이호재
1043615,막달레나 기도,막달레나 기도,2018-01-01,0,0,0.0,19,2018.0,1.0,2447650,Kim Jung-eun,,
1043826,혜옥이,혜옥이,2022-12-08,0,0,5.5,94,2022.0,12.0,3768818,Park Jung-hwan,1989540|2078977|3768827|3295321,이태경|전국향|Jeong Sang-woo|Kang Sook
1045231,튜브펫주식회사,Tubepetcompany,2022-12-08,0,0,0.0,115,2022.0,12.0,,,,
1045708,베데스다 인 제팬,베데스다 인 제팬,2019-01-01,0,0,0.0,61,2019.0,1.0,,,,
1045710,코리안 바이블 루트,코리안 바이블 루트,2020-12-09,0,0,0.0,90,2020.0,12.0,,,,
1045725,아이엠 호프맨,아이엠 호프맨,2017-11-16,0,0,0.0,77,2017.0,11.0,3775573,나현태,,
1045766,쏠티와 함께 하는 크리스마스 뮤지컬,쏠티와 함께 하는 크리스마스 뮤지컬,2009-10-26,0,0,0.0,0,2009.0,10.0,,,,
1046072,머슴 바울,머슴 바울,2022-11-24,0,0,5.0,70,2022.0,11.0,5182195,Kwon Hyeok-man,,
1046079,인어; 바다를 부른 여인,인어; 바다를 부른 여인,2022-11-09,0,0,0.0,103,2022.0,11.0,,,3097705,Cho Nam-yung
1046081,아르코라이브 무용 물속 골리앗,아르코라이브 무용 물속 골리앗,2022-11-16,0,0,0.0,57,2022.0,11.0,,,,
1046088,동행: 10년의 발걸음,동행: 10년의 발걸음,2022-12-01,0,0,0.0,94,2022.0,12.0,3930883,Lee Jae-ho,,
1046089,픽션들,픽션들,2022-11-24,0,0,0.0,93,2022.0,11.0,,,2098656|1989540|1419852|2053074,Kim Kwon-hoo|이태경|박종환|Koo Ja-eun
1046809,만분의 일초,만분의 일초,2023-11-15,0,0,5.7,100,2023.0,11.0,1915445,Kim Sung-hwan,2839957|3661512|2648855|4005515|1418579,주종혁|Moon Jin-seung|장준휘|Kim Yong-seok|최민철
1047038,War Movie,War Movie,2005-01-01,0,0,0.0,23,2005.0,1.0,565392,Park Dong-hun,1420814|1701049,정승길|Kim Ji-in
1047040,Merry Christmas,Merry Christmas,2006-01-01,0,0,0.0,25,2006.0,1.0,3780630,Choi Young-jun,1696025|3780638|3780639,Han Sang-cheul|Alejandro Perez|Ryu Hyun-bin
1051393,신비아파트 극장판 차원도깨비와 7개의 세계,신비아파트 극장판 차원도깨비와 7개의 세계,2022-12-14,0,0,0.0,103,2022.0,12.0,2486491,변영규,2083364|2083363|1831725|2083365|1087166,Kim Young-eun|조현정|양정화|김채하|신용우
1051401,오마이키스,오마이키스,2021-11-01,0,0,3.5,95,2021.0,11.0,5018504,Jeon Bada,1547202|3030899,김예원|이정식
1051415,1번국도,1번국도,2022-12-08,0,0,0.0,77,2022.0,12.0,1940416,Kang Kyung-tae,1710445|2041377|2441975|3888559,Baek Jong-hwan|안현호|김금순|임승민
1052433,30일,30일,2023-10-03,0,0,7.336,119,2023.0,10.0,2097690,Nam Dae-joong,1257899|1252017|1294946|1311150|4181100,강하늘|정소민|조민수|임철형|Hwang Se-in
1053067,작전명 봉황,작전명 봉황,2021-12-31,0,0,0.0,79,2021.0,12.0,2378992,김문학,2378992|1248595|3804233|3804235,김문학|임호|Kim Seo-joon|Lee Na-Min
1053137,검은짐승,검은짐승,2022-10-01,0,0,5.0,86,2022.0,10.0,3515339,Hwang Ha-min,,
1054367,오프라인,오프라인,2008-07-08,0,0,3.0,0,2008.0,7.0,1294772,황병국,1362362|939144|17127,연제욱|김혜나|정석용
1054399,이태석,이태석,2022-12-29,0,0,7.0,82,2022.0,12.0,3823860,Lee Woo-seok,3823862|3783655,Lim Hyung-joo|Lee Tae-seok
1054955,192-399: 더불어 사는 집 이야기,192-399: 더불어 사는 집 이야기,2006-10-01,126,0,0.0,0,2006.0,10.0,3807646,Lee Hyun-jung,,
1054957,전장에서 나는,전장에서 나는,2007-01-01,0,0,0.0,88,2007.0,1.0,3807661,Kong Mi-yeun,,
1055034,웅이 이야기,웅이 이야기,2007-10-01,0,0,0.0,17,2007.0,10.0,3807940,Lee Ha-song,,
1055520,뷰티풀,뷰티풀,2014-01-01,0,0,0.0,7,2014.0,1.0,2069901,Woo Jin,,
1056151,결혼사진,결혼사진,2021-03-18,0,0,5.0,107,2021.0,3.0,3811606,JinwooShin,2197696,한사명
1056230,고양이키스: 당신의 마음을 여는 순간,고양이키스: 당신의 마음을 여는 순간,2025-02-05,0,0,0.0,121,2025.0,2.0,3811875,Hwang Soo-bin,2175128|1699540|229947|2878461|3650765,오동민|류아벨|심이영|Shin Dong-ryeok|Lee Yu-ha
1056263,Nuance,Nuance,2022-12-01,0,0,9.0,6,2022.0,12.0,3811922,Jaewon Kim,,
1056264,My Lilac,My Lilac,2020-11-28,0,0,4.0,64,2020.0,11.0,3719529,Park Ki-hyun,96634|2123187|1845771|2083708|1574621,이한위|정유민|Seol Jung-hwan|홍지윤|Ha Jae-sook
1056540,쉰_50,쉰_50,2014-01-01,0,0,0.0,95,2014.0,1.0,1066959,박기용,1066959|2081495,박기용|정병각
1057001,귀공자,귀공자,2023-06-21,0,0,7.1,117,2023.0,6.0,557736,박훈정,1863349|3053741|84751|1091050|3595106,김선호|강태주|김강우|고아라|정라엘
1057342,팬픽에서 연애까지,팬픽에서 연애까지,2022-12-22,0,0,5.0,89,2022.0,12.0,3958870,Kang Yoon-seong,3958871|3958873|2458629|3958878|3958879,Lee Ji-won|Lee Woo-jin|이정원|Choi Nae-in|Kim Dae-yoon
1057815,가려진 섬,가려진 섬,2022-12-31,0,0,5.0,101,2022.0,12.0,,,,
1057818,갑둔리 흉가,갑둔리 흉가,2021-12-10,0,0,4.0,86,2021.0,12.0,3826290,Hong Jae-gyun,3208849|2060014|3826287|5588822,박경복|Leem Chae-young|Bae Hong Suk|조유진
1057833,생일선물,생일선물,2018-12-31,0,0,0.0,24,2018.0,12.0,3817495,김미지,3526915|2648855,최현진|장준휘
1057839,동학농민펑크단,동학농민펑크단,2018-12-31,0,0,0.0,40,2018.0,12.0,3817525,Jeong Hyong-gi,3817509|3157634|3461453|1879170,양현진|Jo Jung-min|Choi Ye-ji|Lee Seung-chul
1057861,씨티라이트,씨티라이트,2019-12-31,0,0,0.0,7,2019.0,12.0,3817598,Oh Dong-ha,2470130,Park Ji-hong
1057864,어디에나 있는 어디에도 없는,어디에나 있는 어디에도 없는,2019-12-31,0,0,0.0,15,2019.0,12.0,3817600,김민준,3817599|2878489,Seo Jae-hee|Cha Gun-woo
1058310,1호 가족,1호 가족,2019-12-31,0,0,0.0,18,2019.0,12.0,3819355,Kim Hyeon-seong,3819349,Gam Seung-min
1058315,늦가을 습격사건,늦가을 습격사건,2019-12-31,0,0,0.0,21,2019.0,12.0,3819370,Park Ji-ho,2876778|3819373|2359049,Kang Suk-won|Kim Anna|기진우
1058330,구관이 명관,구관이 명관,2020-12-31,0,0,0.0,12,2020.0,12.0,3819391,Marta Irene Giotti,3819390,Yang Joon-myeong
1059185,세기말의 사랑,세기말의 사랑,2024-01-24,0,0,8.7,116,2024.0,1.0,2429701,임선애,1246517|2284720|2688877|3206679|2931936,이유영|임선우|노재원|Jang Sung-yoon|문동혁
1059191,세상 참 예쁜 오드리,세상 참 예쁜 오드리,2024-10-24,0,0,7.0,104,2024.0,10.0,3822527,Lee Young-kook,1901640|1123505|3443908|2150704|3019258,박지훈|김정난|김보영|김기두|김이경
1059475,희망의 요소,희망의 요소,2022-12-29,0,0,0.0,83,2022.0,12.0,2315453,Lee Weon-young,3692089|3823864,Lee Seung-hun|박서은
1059737,남녀의 궁합 2,남녀의 궁합 2,2021-02-01,0,0,4.0,0,2021.0,2.0,,,3824955,yun-alang
1060784,언더 유어 베드,언더 유어 베드,2023-12-13,0,0,5.8,99,2023.0,12.0,58614,SABU,1690348|2458007|2257660|2663922,이지훈|Lee Yun-u|Shin Soo-hang|Kim Soo-oh
1060903,살기 위하여,살기 위하여,2009-04-16,0,0,0.0,75,2009.0,4.0,1375071,Lee Kang-gil,,
1061229,늦더위,늦더위,2024-05-22,0,0,2.0,126,2024.0,5.0,2777527,서한솔,2359049,기진우
1061885,짜장면엔 독이 들었다,짜장면엔 독이 들었다,2022-11-05,0,0,0.0,18,2022.0,11.0,,,,
1062050,팬티의 계절,팬티의 계절,2022-12-14,0,0,3.0,64,2022.0,12.0,3833130,Choi Jung Eun,1499985|572173,강승윤|최재섭
1062841,안녕 자두야 스페셜: 인어공주,안녕 자두야 스페셜: 인어공주,2013-12-31,0,0,10.0,29,2013.0,12.0,,,1649055|1831725|3835762|3142209|3279380,여민정|양정화|Choi Joon-yeong|Jeong Yu-mi|김현지
1063134,겨울 이야기,겨울 이야기,2023-01-18,0,0,4.0,84,2023.0,1.0,148103,신상옥,96632|1238556|2063359,신구|김지숙|문혁
