movie_id,director_name_ko,cast_names_ko
20174169,이민재,정재영|김남길|엄지원|이수경|정가람|박인환|이수경|오의식|김기천|이동희
20177539,장재현,이정재|박정민|이재인|유지태|정진영|진선규|이다윗|황정민|지승현|이항나
20195791,박수진,김동욱|고성희|김의성|황보라|임예진|염정아|한수현|이채은|김선영|차래형
20176442,김유성,정지훈|강소라|이범수|강문봉|이장원|민효린|김희원|고창석|이시언|박진주
20185881,이한,정우성|김향기|정우성|이규형|염혜란|장영남|정원중|김종수|박근형|송윤아
20196601,조민호,고아성|김새벽|정하담|류경수|신영주|정하담|최무성|하성광|김남진|최미라
20197483,신상민,이새봄|양윤희|김나니|박자희|장세아|하희라|김규리|류의도|문보람|황도원
20176103,박누리,류준열|유지태|조우진|손종학|신재민|조우진|원진아|정만식|임세미|김민재
20166301,김지혜,박희순|진경|황우슬혜|장성범|윤보라|이고은|정상훈|황우슬혜|임한빈|이주실
20197846,이정범,이선균|전소니|박해준|송영창|박병은|김민재|남문철|정가람|임철수|임형국
20175407,이수진,한석규|설경구|천우희|강진경|이윤희|설경구|한석규|현봉식|조병규|강말금
20197092,이창근,이순재|정영숙|조한철|배해선|이예원|진선규|여무영|조아인|김기천|박보경
20180825,김윤석,염정아|김소진|김혜준|박세진|김윤석|김희원|이희준|염혜란|이정은|정종준
20198183,김현호,이선|이미자|김현지|홍소영|정미숙|김서영|김환진|남도형|정승욱|이장원
20183096,이종언,설경구|전도연|신안진|도영서|윤찬영|박종환|성유빈|탕준상|신문성|이봉련
20182501,김성기,강예원|이학주|주석태|임지현|김노진|주석태|조달환|동방우|민경진|민경진
20198982,강지은,김해숙|손호준|남보라|박원상|정자영|홍성만|홍성찬|황희|김영민|동방우
20188144,유선동,정은지|이성열|최윤영|신주환|정원창|박대희|김진효|함사랑|박명신|남정희
20184082,정다원,라미란|이성경|윤상현|강문봉|강성하|이윤희|최수영|염혜란|위하준|주우재
20198597,이호경,이관희|오은주|이소연|이소연|김양진|신승윤 목사|박준오|안효빈|김석진|김은숙
20183782,봉준호,송강호|이선균|조여정|최우식|박소담|이정은|장혜진|박명훈|정지소|정현준
20185784,육상효,신하균|이광수|이솜|박철민|권해효|길해연|고봉구|김경남|김민석|안지호
20187981,홍승완,문소리|박형식|백수장|김미경|윤경호|서정연|조한철|조수향|권해효|김홍파
20188941,이원태,마동석|김무열|김성규|강문봉|문동혁|오희준|유승목|유승목|최민철|우강민
20199448,장규성,이동휘|유선|최명빈|이주원|한대훈|한동희|부진설|고수희|서정연|원현준
20198453,강윤성,김래원|원진아|진선규|최귀화|주진모|진선규|황정인|최무성|차엽|유희제
20182585,이정호,이성민|유재명|전혜진|최다니엘|김호정|김홍파|김병춘|이종신|이상희|김수정
20185353,남대중,이준호|정소민|최귀화|예지원|공명|신은수|유종연|김한|조이현|이일화
20182490,조철현,송강호|박해일|전미선|강수호|유용재|효성스님|최덕문|남문철|정해균|박동혁
20198323,홍성호,클로이 모레츠|샘 클라플린|지나 거손|패트릭 워버튼|짐 래쉬|아바 콜커|신용우|전진아|윤세웅|안소이
20180442,김주환,박서준|안성기|우도환|김근영|손우진|최성아|배한용|박지현|정지훈|이승희
20184621,이상근,조정석|임윤아|설도희|최재영|고두심|김환영|변건우|황지현|황효은|고두심
20185986,고정욱,송새벽|유선|장혁진|오민석|윤송아|정해균|정희태|한수연|박미리|김귀선
20185985,김주호,조진웅|손현주|박희순|고창석|최원영|김슬기|윤박|김민석|강수호|강현구
20190741,송원근,한지민
20181103,김보라,박지후|김새벽|정인기|이승연|박수연|손용범|박서윤|길해연|손상연|설혜인
20184543,김홍선,배성우|성동일|장영남|김혜준|조이현|김강훈|이장원|김귀선|김세희|백윤식
20184462,원신연,유해진|류준열|조우진|키타무라 카즈키|이케우치 히로유키|박지환|최유화|성유빈|이재인|다이고 코타로
20193275,박준수,김남준|김석진|민윤기|정호석|박지민|김태형|전정국
20182241,시즈노 코분,시영준|정혜원|이세은|이현|김지혜|박영진|김준현|시영준|사성웅|이동훈
20188404,김진원,서예지|진선규|서석규|서정우|진선규|김보라|차엽|지윤호|조재영|조아라
20181416,정지우,김고은|정해인|최강희|박해준|김국희|정유진|최준영|유열|이미라|심달기
20194045,한승우,방연지|김선혜|조경이|조진숙|채민지|홍범기|여윤미|박상훈|황창영|권도일
20193821,김진철,이지현|김용준|양정화|조경이|사문영|엄상현|민아|김상백|김두용|시영준
20188750,손용호,마동석|김상중|김아중|장기용|박형수|박상욱|김인우|지승현|박효준|이재윤
20194456,이성태,박해수|서예지|김상호|김응수|변희봉|김영재|이창훈|임철수|현봉식|주석태
20193601,김태훈,김명민|최민호|김성철|김인권|곽시양|봉명필|메간 폭스|조지 이즈|장지건|이재욱
20184572,권오광,박정민|류승범|최유화|우현|윤제문|이광수|임지연|권해효|주진모|최동훈
20187322,이계벽,차승원|엄채영|박해준|정원중|김혜옥|안길강|전혜빈|류한비|조한철|성지루
20191029,김도영,정유미|공유|김국희|김미경|공민정|박성연|이봉련|김성철|이얼|김미경
20195920,김한결,김래원|공효진|강기영|정웅인|장소연|이채은|정혜린|손우현|박근록|주민경
20185361,박용집,권상우|이정현|이종혁|성동일|정상훈|김현숙|박경혜|구성환|이화시|이상준
20183407,전계수,천우희|유태오|정재광|홍지석|박예영|나미희|전국향|윤상화|박영수|이수인
20184243,정혁기,엄태구|이혜리|김희원|최준영|이설|최덕문|고승보|임한빈|손석배|손영순
20184483,용수,설경구|조진웅|허준호|진선규|김사랑|지승현|이호철|윤상화|김준희|박보경
20185161,김승우,이영애|유재명|이원근|박해준|백주희|김종수|이항나|김태율|이시우|허동원
20195002,정지영,조진웅|이하늬|이경영|강신일|최덕문|조한철|허성태|윤진영|김강훈|김동인
20181434,리건,권상우|김희원|김성균|허성태|우도환|원현준|박상훈|정인겸|신수연|스테파니 리
20184341,송경용,천정명|진이한|이하율|곽희성|김도훈|이지훈|이시아|김효준|김형민|이무생
20196284,임대형,김희애|나카무라 유코|김소혜|성유빈|김학선|한송희|유재명|윤태희|정은경|정태오
20188462,허인무,나문희|김수안|고규필|임한빈|강보경|심완준|최정윤|진선미|임현성|이용이
20192206,김병서,이병헌|하정우|마동석|전혜진|배수지|이상원|옥자연|한수현|강신철|이경영
20198414,최정열,마동석|박정민|정해인|염정아|최성은|김종수|윤경호|김경덕|고두심|박해준
20198374,변영규,김영은|김채하|신용우|양정화|김현지|양정화|조현정|강성우|김다올|김다올
20198182,김하라,이시언|안내상|왕지혜|서지영|문다은|이주진|정도현|전혜원|김기두|이성우
20184571,허진호,최민식|한석규|신구|김홍파|허준호|김태우|김원해|임원희|오광록|박성훈
