movie_id,title,original_title,original_language,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,genres,production_companies,production_countries,release_year,release_month
799671,바벨,바벨,ko,2015-01-01,21,0,0,0.0,0,0.0143,[],[],[],2015.0,1.0
799673,썰매,썰매,ko,2016-01-01,17,0,0,0.0,0,0.1268,[],[],[],2016.0,1.0
799674,메셔,메셔,ko,2018-01-01,30,0,0,0.0,0,0.1457,[],[],[],2018.0,1.0
799710,더 와일드: 야수들의 전쟁,더 와일드: 야수들의 전쟁,ko,2023-11-15,110,0,0,5.2,22,1.829,"['액션', '범죄']","['JNC Media Group', 'ASCENDIO']",['KR'],2023.0,11.0
802541,시 읽는 시간,시 읽는 시간,ko,2021-03-25,74,0,0,0.0,0,0.0835,['다큐멘터리'],['Mitte des Lebens'],['KR'],2021.0,3.0
803369,시리즈 다세포 소녀,시리즈 다세포 소녀,ko,2006-07-01,595,0,0,3.5,2,0.5696,['드라마'],[],[],2006.0,7.0
803623,아이들은 즐겁다,아이들은 즐겁다,ko,2021-05-05,108,0,0,5.7,3,1.4157,['드라마'],"['Woollim', 'Plus M Entertainment', 'CJ ENM']",['KR'],2021.0,5.0
805046,낫아웃,낫아웃,ko,2021-06-03,107,0,0,6.0,2,1.4633,['드라마'],"['kth', 'Pancinema']",['KR'],2021.0,6.0
805047,너에게 가는 길,너에게 가는 길,ko,2021-11-17,93,0,0,6.9,7,0.9364,['다큐멘터리'],"['PINKS', 'Atnine Film']",['KR'],2021.0,11.0
805048,복지식당,복지식당,ko,2022-04-14,97,0,0,5.0,1,0.0814,['드라마'],['Indiestory'],['KR'],2022.0,4.0
805050,성적표의 김민영,성적표의 김민영,ko,2022-09-08,94,0,0,5.0,2,1.0295,['드라마'],"['Takgu Film', 'HBT']",['KR'],2022.0,9.0
805054,열아홉,열아홉,ko,2021-06-30,85,0,0,5.0,2,0.3701,['드라마'],['Korea National University of Arts'],['KR'],2021.0,6.0
805055,인플루엔자,인플루엔자,ko,2022-08-25,73,0,0,0.0,0,0.1399,"['드라마', '스릴러']",[],['KR'],2022.0,8.0
805056,첫번째 아이,첫번째 아이,ko,2022-11-10,93,0,0,6.0,2,0.5579,['드라마'],[],['KR'],2022.0,11.0
805058,혼자 사는 사람들,혼자 사는 사람들,ko,2021-05-19,89,0,0,6.8,106,0.753,['드라마'],"['Korean Academy of Film Arts', 'Korean Film Council']",['KR'],2021.0,5.0
805423,Watch,Watch,ko,2017-01-01,24,0,0,0.0,0,0.0704,['드라마'],[],[],2017.0,1.0
806128,올빼미,올빼미,ko,2022-11-23,118,0,0,7.4,53,1.0701,"['스릴러', '미스터리']","['CJeS Studios', 'Damdam Film', 'Library Pictures International']",['KR'],2022.0,11.0
806227,턴: 더 스트릿,턴: 더 스트릿,ko,2021-03-31,87,0,0,7.5,2,0.5995,"['드라마', '로맨스', '음악']",[],[],2021.0,3.0
806737,몬테크리스토: 더 뮤지컬 라이브,몬테크리스토: 더 뮤지컬 라이브,ko,2021-03-19,143,0,0,8.0,1,1.4966,['음악'],[],['KR'],2021.0,3.0
806900,트웬티 해커,트웬티 해커,ko,2021-03-24,100,0,0,5.9,5,2.1313,['액션'],[],['KR'],2021.0,3.0
808543,리턴,리턴,ko,2018-06-22,0,0,0,4.0,1,0.0143,"['로맨스', 'SF']",[],['KR'],2018.0,6.0
809677,물방울을 그리는 남자,물방울을 그리는 남자,ko,2022-09-28,79,0,0,8.5,2,0.1433,['다큐멘터리'],[],"['FR', 'KR']",2022.0,9.0
810547,"싸이더:애,심","싸이더:애,심",ko,2019-01-01,73,0,0,5.0,1,0.0722,['SF'],[],['KR'],2019.0,1.0
810585,집착,집착,ko,2020-12-15,77,0,0,5.0,1,0.0658,['드라마'],[],[],2020.0,12.0
811981,킬러파티 (양수리 살인사건),킬러파티 (양수리 살인사건),ko,2021-03-31,120,0,0,0.0,0,0.4021,[],['EMK'],['KR'],2021.0,3.0
813079,타겟,타겟,ko,2023-08-30,101,0,0,6.9,62,1.099,"['스릴러', '미스터리', '범죄']",['Studio Pieona'],['KR'],2023.0,8.0
813847,Wanted,Wanted,ko,2007-01-01,22,0,0,0.0,0,0.1818,"['애니메이션', '드라마']","['Korea Creative Content Agency', 'Yuhan College Animation']",['KR'],2007.0,1.0
814193,1980,1980,ko,2024-03-27,105,0,0,5.2,5,1.0182,['드라마'],"['Good Pictures', 'History D&P', 'DH Media', 'JNC Media Group']",['KR'],2024.0,3.0
814626,늦봄 2020,늦봄 2020,ko,2022-02-10,70,0,0,6.0,1,0.4274,['다큐멘터리'],['Blue Film Works'],['KR'],2022.0,2.0
814628,말아,말아,ko,2022-08-25,74,0,0,7.8,5,0.634,"['드라마', '코미디']",['Indiestory'],['KR'],2022.0,8.0
814633,습도 다소 높음,습도 다소 높음,ko,2021-09-01,77,0,0,5.5,2,0.4599,['드라마'],[],['KR'],2021.0,9.0
814636,"식물카페, 온정","식물카페, 온정",ko,2021-06-24,75,0,0,5.0,2,1.1719,['드라마'],['Match Cut'],['KR'],2021.0,6.0
814643,창밖은 겨울,창밖은 겨울,ko,2022-11-24,105,0,0,6.0,2,0.2213,['드라마'],[],['KR'],2022.0,11.0
814650,튤립 모양,튤립 모양,ko,2023-04-19,122,0,0,5.0,1,0.54,['드라마'],[],['KR'],2023.0,4.0
814653,Trans-Continental-Railway,Trans-Continental-Railway,ko,2021-09-09,52,0,0,0.0,0,0.0357,['음악'],[],['KR'],2021.0,9.0
816337,밤 사이,밤 사이,ko,2019-08-29,17,0,0,0.0,0,0.1583,['드라마'],[],['KR'],2019.0,8.0
816709,미처 몰랐던 건,미처 몰랐던 건,ko,2017-03-10,64,0,0,0.0,0,0.0576,"['드라마', '로맨스']",[],[],2017.0,3.0
817480,피어썸,피어썸,ko,2021-10-07,82,0,0,4.5,2,0.7165,"['공포', '미스터리']",[],['KR'],2021.0,10.0
817485,내겐 너무 소중한 너,내겐 너무 소중한 너,ko,2021-05-12,100,0,0,7.45,21,1.9036,['드라마'],"['More In Group', 'Fine Story']",['KR'],2021.0,5.0
817557,컴백홈,컴백홈,ko,2022-10-05,109,0,0,5.3,6,1.0144,"['코미디', '드라마']","['JNC Media Group', 'WiseWolf Co']",['KR'],2022.0,10.0
818188,나의 먼 가족,나의 먼 가족,ko,2021-04-01,76,0,0,0.0,0,0.0894,[],[],[],2021.0,4.0
818533,베르나르다 알바,베르나르다 알바,ko,2021-04-28,107,0,0,0.0,0,0.2488,['음악'],[],[],2021.0,4.0
819156,지하실,지하실,ko,2020-12-23,94,0,0,7.2,4,0.1462,"['드라마', 'SF']",['Paranoi Future Cinema Lab'],['KR'],2020.0,12.0
819291,Reflection Typo,Reflection Typo,en,2010-01-01,4,0,0,0.0,0,0.0143,[],[],[],2010.0,1.0
819328,천 개의 불상,천 개의 불상,ko,2014-01-01,1,0,0,0.0,0,0.0286,['애니메이션'],[],['KR'],2014.0,1.0
820435,안녕하세요,안녕하세요,ko,2022-05-25,117,0,0,6.0,2,1.0247,['드라마'],[],['KR'],2022.0,5.0
820517,당신얼굴 앞에서,당신얼굴 앞에서,ko,2021-10-21,86,0,0,6.7,44,0.9627,['드라마'],['Jeonwonsa Film'],['KR'],2021.0,10.0
820625,범털 2: 쩐의 전쟁,범털 2: 쩐의 전쟁,ko,2021-05-13,111,0,0,5.0,1,0.9535,"['액션', '범죄']",[],['KR'],2021.0,5.0
821153,육사오（6/45）,육사오（6/45）,ko,2022-08-24,113,0,0,6.8,42,3.8705,['코미디'],"['Sidus', 'TPS Company']",['KR'],2022.0,8.0
821156,봄날,봄날,ko,2022-04-27,101,0,0,6.0,4,0.6152,['드라마'],"['MCMC', 'Contents Panda']",['KR'],2022.0,4.0
821423,쏘 쏘리,쏘 쏘리,ko,2018-01-01,16,0,0,0.0,0,0.0389,['코미디'],[],[],2018.0,1.0
821661,해피 뉴 이어,해피 뉴 이어,ko,2021-12-29,137,0,1906786,7.178,149,1.6886,"['코미디', '로맨스']","['Hive Media Corp', 'CJ Entertainment']",['KR'],2021.0,12.0
823277,극장판 콩순이: 장난감나라 대모험,극장판 콩순이: 장난감나라 대모험,ko,2021-05-05,79,0,0,0.0,0,0.1302,['애니메이션'],[],['KR'],2021.0,5.0
823279,베르테르,베르테르,ko,2021-05-05,145,0,0,0.0,0,0.0877,['음악'],[],[],2021.0,5.0
823972,수리솔 수중 연구소에서,수리솔 수중 연구소에서,ko,2020-01-01,18,0,0,0.0,0,0.0286,[],[],[],2020.0,1.0
823974,언어교환,언어교환,ko,2020-01-01,11,0,0,0.0,0,0.0143,[],[],[],2020.0,1.0
823980,몸과 물질,몸과 물질,ko,2020-01-01,29,0,0,4.0,1,0.0143,[],[],[],2020.0,1.0
824732,로또 쉐어,로또 쉐어,ko,2021-04-30,0,0,0,5.0,2,0.6089,[],[],[],2021.0,4.0
825071,러브버즈,러브버즈,ko,2019-04-27,29,0,0,8.0,2,1.2299,"['로맨스', '판타지', 'SF', '드라마']",[],['KR'],2019.0,4.0
825136,호캉스,호캉스,ko,2021-01-01,19,2000,0,0.0,0,0.0495,['코미디'],[],['KR'],2021.0,1.0
825148,금장도,금장도,ko,2021-01-01,29,10000,0,0.0,0,0.0637,"['드라마', '판타지']",[],['KR'],2021.0,1.0
825772,시니어퀸 : 58년 개띠 여고동창생,시니어퀸 : 58년 개띠 여고동창생,ko,2021-05-11,110,0,0,0.0,0,0.0769,['드라마'],[],['KR'],2021.0,5.0
826438,탐정사무소: 그놈의 얼굴,탐정사무소: 그놈의 얼굴,ko,2017-01-18,60,0,0,0.0,0,0.6207,"['스릴러', '드라마']",[],[],2017.0,1.0
827141,궤도 이탈자들,궤도 이탈자들,ko,2021-03-18,74,0,0,4.0,1,0.2899,"['드라마', '스릴러']",[],[],2021.0,3.0
827293,소리에 놀라지 않는 사자처럼,소리에 놀라지 않는 사자처럼,ko,2021-05-19,65,0,0,0.0,0,0.0535,['다큐멘터리'],['Dreamfact Entertainment'],['KR'],2021.0,5.0
828769,못말리는 사촌동생,못말리는 사촌동생,ko,2021-02-01,70,0,0,2.0,2,2.234,['드라마'],[],[],2021.0,2.0
828802,Unanswered Telephone,Unanswered Telephone,ko,2020-05-04,5,0,0,0.0,0,0.0071,['애니메이션'],[],[],2020.0,5.0
828868,스쿨 오브 락(樂),스쿨 오브 락(樂),ko,2021-05-13,70,0,0,10.0,1,0.0261,['다큐멘터리'],[],[],2021.0,5.0
829273,전주에서 길을 묻다,전주에서 길을 묻다,ko,2021-06-01,91,0,0,0.0,0,0.0214,['드라마'],[],[],2021.0,6.0
829275,네가 내가 되었으면 좋겠다,네가 내가 되었으면 좋겠다,ko,2021-06-01,66,0,0,5.5,2,0.3422,"['로맨스', '드라마']",[],['KR'],2021.0,6.0
829959,고급창녀,고급창녀,ko,2021-01-10,65,0,0,0.0,0,0.7461,['드라마'],[],[],2021.0,1.0
831480,CCTV,CCTV,ko,2021-07-07,99,0,0,6.0,6,0.4833,['공포'],[],[],2021.0,7.0
831483,이번엔 잘 되겠지,이번엔 잘 되겠지,ko,2021-07-08,96,0,0,0.0,0,2.3979,['코미디'],[],[],2021.0,7.0
832064,아이윌 송,아이윌 송,ko,2021-07-01,98,0,0,4.0,3,0.4757,['드라마'],['Oh’YES'],['KR'],2021.0,7.0
832911,기억극장,기억극장,ko,2021-06-09,6,0,0,0.0,0,0.0143,['애니메이션'],['Korea National University of Arts'],['KR'],2021.0,6.0
833214,전야,전야,ko,2021-06-03,99,0,0,5.7,3,0.4229,"['액션', '범죄']",[],['KR'],2021.0,6.0
833593,이공삼칠,이공삼칠,ko,2022-06-08,125,0,0,7.4,65,2.5787,['드라마'],['Motif Pictures'],['KR'],2022.0,6.0
835623,"스웨그 에이지 : 외쳐, 조선!","스웨그 에이지 : 외쳐, 조선!",ko,2021-05-13,144,0,0,4.0,1,0.0441,[],[],[],2021.0,5.0
835925,Cine Café in Paris,Cine Café in Paris,ko,2018-01-01,63,0,0,0.0,0,0.0521,"['코미디', '드라마', '로맨스']",['Shami Media Group'],[],2018.0,1.0
836565,파파독 스페셜 - 별별 친구들,파파독 스페셜 - 별별 친구들,ko,2019-06-09,60,0,0,0.0,0,0.0071,['애니메이션'],[],[],2019.0,6.0
838206,드라이브,드라이브,ko,2024-06-12,93,0,0,6.2,13,1.23,"['액션', '스릴러']","['Merry Christmas', 'M Pictures']",['KR'],2024.0,6.0
838209,파묘,파묘,ko,2024-02-22,133,0,97974828,7.555,533,5.498,"['미스터리', '공포', '스릴러']","['Showbox', 'MCMC', 'Pinetown Production']",['KR'],2024.0,2.0
839915,ニジノキセキ,ニジノキセキ,ko,2019-09-19,80,0,0,0.0,0,0.0071,['다큐멘터리'],[],"['JP', 'KR']",2019.0,9.0
840239,나만 보이니,나만 보이니,ko,2021-07-21,97,0,0,4.0,2,0.8126,"['공포', '코미디']","['GlowFly Pictures', 'D Station (KR)']",['KR'],2021.0,7.0
840524,액션히어로,액션히어로,ko,2021-07-21,90,0,0,5.0,1,0.2933,['액션'],['Triple Pictures'],['KR'],2021.0,7.0
840525,거래완료,거래완료,ko,2022-10-06,118,0,0,6.2,4,0.8573,['드라마'],[],['KR'],2022.0,10.0
840526,쇼미더고스트,쇼미더고스트,ko,2021-09-09,83,0,0,7.478,45,1.6525,"['공포', '코미디']",['Indiestory'],['KR'],2021.0,9.0
840546,구름이 다소 끼겠습니다,구름이 다소 끼겠습니다,ko,2020-12-31,25,0,0,5.0,1,0.246,['드라마'],[],['KR'],2020.0,12.0
840612,롱디,롱디,ko,2023-05-10,101,0,0,6.0,2,1.4525,"['로맨스', '코미디']","['12 journey', 'Bazelevs']",['KR'],2023.0,5.0
841552,착한 살인자들,착한 살인자들,ko,2011-06-04,84,0,0,0.0,0,0.4734,"['드라마', '스릴러', '범죄']",[],['KR'],2011.0,6.0
841584,평평남녀,평평남녀,ko,2022-04-28,121,0,0,0.0,0,0.0946,"['드라마', '미스터리', '스릴러', '공포']",[],[],2022.0,4.0
841866,La Muerte,La Muerte,xx,2013-01-01,6,0,0,0.0,0,0.0409,['애니메이션'],[],['KR'],2013.0,1.0
842033,괴기맨숀,괴기맨숀,ko,2021-06-30,107,0,0,7.2,222,2.8388,"['공포', '스릴러']","['MCMC', 'Contents Panda']",['KR'],2021.0,6.0
842600,소문의 여자,소문의 여자,ko,2017-01-01,71,0,0,5.0,1,0.2387,['드라마'],[],['KR'],2017.0,1.0
842601,광인옥한음,광인옥한음,ko,2017-12-28,94,0,0,0.0,0,0.1201,['다큐멘터리'],['Pioneer 21'],['KR'],2017.0,12.0
842604,로닌 팝,로닌 팝,ko,2011-07-02,82,0,0,0.0,0,0.3033,[],['Earl Grey Film'],"['JP', 'KR']",2011.0,7.0
842954,불륜 정사의 맛,불륜 정사의 맛,ko,2018-02-14,62,0,0,0.0,0,0.0687,[],[],['KR'],2018.0,2.0
842960,새엄마는 전여친,새엄마는 전여친,ko,2018-01-18,70,0,0,0.0,0,0.1098,[],[],['KR'],2018.0,1.0
842962,복어,복어,ko,2018-07-12,14,0,0,0.0,0,1.3463,"['드라마', '코미디']",['Korea National University of Arts'],['KR'],2018.0,7.0
843238,이십일세기 십구세,Nineteen In 21st Century,ko,2009-01-01,17,0,0,0.0,0,0.4264,['드라마'],[],[],2009.0,1.0
843240,잠복기,Incubation Period,ko,2010-01-01,23,0,0,0.0,0,0.0863,[],[],[],2010.0,1.0
843326,영면,영면,ko,2021-07-01,55,0,0,0.0,0,0.3836,['드라마'],[],['KR'],2021.0,7.0
843996,보통날,보통날,ko,2021-07-01,67,0,0,5.0,1,0.1106,['드라마'],[],['KR'],2021.0,7.0
844069,귀문,귀문,ko,2021-08-25,85,0,0,6.7,80,1.6068,"['공포', '스릴러']","['CJ CGV', 'Jupiter Film', 'Ghostpictures']",['KR'],2021.0,8.0
844352,Hyena,Hyena,ko,2014-01-01,7,0,0,0.0,0,0.0143,['애니메이션'],[],['KR'],2014.0,1.0
844386,옥수역귀신,옥수역귀신,ko,2023-04-19,80,0,2305305,6.4,50,1.1342,"['공포', '미스터리']","['Smile Ent.', 'Zoa Films', 'Mystery Pictures']","['KR', 'JP']",2023.0,4.0
845525,오늘 출가합니다,오늘 출가합니다,ko,2023-04-05,91,0,0,0.0,0,0.1722,['드라마'],[],['KR'],2023.0,4.0
846596,샤먼 로드,Shaman Road,ko,2021-07-03,105,0,0,0.0,0,0.2505,['다큐멘터리'],[],[],2021.0,7.0
847905,추방자들,추방자들,ko,2018-12-02,27,0,0,0.0,0,0.0214,[],[],[],2018.0,12.0
848198,젠틀맨,젠틀맨,ko,2022-12-28,123,0,0,5.975,20,0.7549,"['액션', '범죄']","['H& Entertainment', '트릭스터', 'Contents Wavve', 'Studio Wavve']",['KR'],2022.0,12.0
848650,온 더 로드,ジェジュン：オン・ザ・ロード,ko,2021-07-21,113,0,0,0.0,0,1.4108,['다큐멘터리'],[],[],2021.0,7.0
848779,수필러브,수필러브,ko,2021-08-31,96,0,0,5.0,1,0.0554,['드라마'],[],['KR'],2021.0,8.0
849119,사류,사류,ko,2015-01-01,27,0,0,0.0,0,0.0214,[],[],[],2015.0,1.0
850634,늦게 온 보살,늦게 온 보살,ko,2019-10-26,55,0,0,0.0,0,0.1674,['드라마'],[],[],2019.0,10.0
850805,화이트데이: 부서진 결계,화이트데이: 부서진 결계,ko,2021-10-06,90,0,0,4.833,12,0.477,"['공포', '판타지']","['JNC Media Group', 'WiseWolf Co']",['KR'],2021.0,10.0
852210,대환장파티,대환장파티,ko,2021-07-22,76,0,0,5.0,1,0.4435,"['드라마', '코미디']",[],[],2021.0,7.0
852992,과부 형수 의 외로움,과부 형수 의 외로움,ko,2021-02-09,0,0,0,0.0,0,0.0071,[],[],[],2021.0,2.0
853050,엄마 친구의 맛,엄마 친구의 맛,ko,2018-12-28,0,0,0,0.0,0,0.1691,[],[],[],2018.0,12.0
854337,신비아파트 뮤지컬 시즌2 : 고스트볼X의 탄생,신비아파트 뮤지컬 시즌2 : 고스트볼X의 탄생,ko,2018-07-14,65,0,0,0.0,0,0.0495,[],[],[],2018.0,7.0
854662,B형 물 많고 화끈한 처제,B형물많고화끈한처제,ko,2020-12-01,69,0,0,0.0,0,1.1653,['드라마'],[],['KR'],2020.0,12.0
854669,맞바람피는 여편네들,맞바람피는 여편네들,ko,2020-01-01,0,0,0,0.0,0,0.0585,['로맨스'],[],[],2020.0,1.0
854692,바람바람,바람바람,ko,2021-01-20,66,0,0,0.0,0,0.0,['로맨스'],[],['KR'],2021.0,1.0
854694,앞에서 안되고 뒤에서 되는 아줌마,앞에서 안되고 뒤에서 되는 아줌마,ko,2021-01-01,0,0,0,0.0,0,0.0965,[],[],[],2021.0,1.0
854697,불륜 아가씨 2,불륜 아가씨 2,ko,2021-01-01,0,0,0,0.0,0,0.1339,[],[],[],2021.0,1.0
854702,너무 밝히는 사촌누나들,너무 밝히는 사촌누나들,ko,2018-01-01,0,0,0,0.0,0,0.1513,[],[],[],2018.0,1.0
854762,타다: 대한민국 스타트업의 초상,타다: 대한민국 스타트업의 초상,ko,2021-10-14,91,0,0,0.0,0,1.1475,['다큐멘터리'],['Next Entertainment World'],['KR'],2021.0,10.0
857154,보호자,보호자,ko,2020-01-01,22,0,0,0.0,0,0.0214,['드라마'],[],['KR'],2020.0,1.0
857181,수프와 이데올로기,수프와 이데올로기,ko,2022-06-11,118,0,0,9.0,3,0.2315,['다큐멘터리'],['Atnine Film'],"['JP', 'KR']",2022.0,6.0
857547,극장판 미니특공대: 공룡왕 디노,Miniforce : Deeno the King of Dinosaurs,ko,2020-02-06,73,0,0,0.0,0,0.1058,['애니메이션'],[],[],2020.0,2.0
857998,디스 아메리카노,디스 아메리카노,ko,2021-09-01,79,0,0,5.0,1,0.0704,['드라마'],['CMNIX'],['KR'],2021.0,9.0
858236,영화의 거리,영화의 거리,ko,2021-09-16,78,0,0,6.0,3,0.9733,"['드라마', '코미디', '로맨스']",['Cinesopa'],['KR'],2021.0,9.0
858752,"충심, 소소","충심, 소소",ko,2012-01-01,30,0,0,0.0,0,1.9336,['드라마'],[],[],2012.0,1.0
858758,已婚女人香,已婚女人香,ko,2020-02-24,0,0,0,0.0,0,0.0,[],[],[],2020.0,2.0
859132,친구아들: 첫 여자가 되어주다,친구아들: 첫 여자가 되어주다,ko,2017-06-08,0,0,0,0.0,0,0.0379,[],[],[],2017.0,6.0
859160,수상한 종업원,수상한 종업원,ko,2017-07-24,75,0,0,4.0,1,0.627,"['코미디', '드라마']",[],['KR'],2017.0,7.0
859210,그녀의 색맛: 감독판,그녀의 색맛: 감독판,ko,2018-04-21,63,0,0,0.0,0,0.1491,['로맨스'],[],[],2018.0,4.0
859213,엄마 친구의 떡 선물,엄마 친구의 떡 선물,ko,2019-01-01,0,0,0,6.0,1,0.7243,"['로맨스', '드라마']",[],['KR'],2019.0,1.0
859214,엄마애인,엄마애인,ko,2018-02-08,90,0,0,6.0,1,2.3562,['로맨스'],[],['KR'],2018.0,2.0
859617,邻居的丑闻：贪图别人的妻子,邻居的丑闻：贪图别人的妻子,ko,2019-01-05,64,0,0,0.0,0,0.2153,"['드라마', '로맨스']",[],"['JP', 'KR']",2019.0,1.0
859859,今夜在女子宿舍与你相遇,今夜在女子宿舍与你相遇,ko,2017-11-11,0,0,0,0.0,0,0.0071,[],[],[],2017.0,11.0
859894,섹스하기 좋은 날,섹스하기 좋은 날,ko,2019-03-15,60,0,0,8.5,2,0.7421,['드라마'],[],[],2019.0,3.0
859899,천국의 셋방,천국의 셋방,ko,2014-12-11,96,0,0,5.0,2,0.3056,['드라마'],[],['KR'],2014.0,12.0
859943,졸업영화,졸업영화,ko,2019-06-06,28,0,0,0.0,0,0.1076,"['로맨스', '드라마']",[],['KR'],2019.0,6.0
860383,음란야도,음란야도,ko,2019-01-01,0,0,0,0.0,0,0.2727,[],[],['KR'],2019.0,1.0
860390,단지에 이사온 새여자,단지에 이사온 새여자,ko,2019-03-08,0,0,0,0.0,0,0.0,[],[],[],2019.0,3.0
860414,자매의 은밀한 스와핑,자매의 은밀한 스와핑,ko,2018-12-20,74,0,0,4.0,1,0.1926,['로맨스'],[],['KR'],2018.0,12.0
860424,여직원 : 그녀의 섹스 영업,여직원 : 그녀의 섹스 영업,ko,2018-04-18,52,0,0,9.8,2,0.2697,['드라마'],[],[],2018.0,4.0
860628,캐논볼,캐논볼,ko,2021-08-25,77,0,0,6.0,1,1.0275,"['가족', '드라마']",[],[],2021.0,8.0
861047,당신이 잠든 사이,당신이 잠든 사이,ko,2024-03-20,100,0,0,6.1,8,0.997,"['미스터리', '드라마']","['Logline studio Co.,Ltd.', 'Studio Killer Whale']",['KR'],2024.0,3.0
861052,바람의 춤꾼,바람의 춤꾼,ko,2017-06-06,88,0,0,0.0,0,0.3925,['다큐멘터리'],[],['KR'],2017.0,6.0
861191,오숙근: 길 떠나는 가족,오숙근: 길 떠나는 가족,ko,2021-08-01,65,0,0,5.0,2,0.0214,['드라마'],[],['KR'],2021.0,8.0
861282,무간귀도,Way to tranquility,ko,2021-05-20,91,0,0,0.0,0,0.3343,['액션'],[],[],2021.0,5.0
862171,짱,짱,ko,2018-11-29,94,0,0,4.0,1,0.9885,['액션'],"['펀펀한영화사', 'Four Seasons of Younghwasa']",['KR'],2018.0,11.0
862730,아름다운 장모,아름다운 장모,ko,2019-01-01,71,0,0,0.0,0,0.0976,['로맨스'],[],[],2019.0,1.0
862732,어우동과 춘향뎐,어우동과 춘향뎐,ko,2019-08-09,77,0,0,4.0,1,0.7045,"['로맨스', '역사']",[],['KR'],2019.0,8.0
862766,사제로부터 온 편지,사제로부터 온 편지,ko,2021-08-19,100,0,0,6.0,1,0.0928,['다큐멘터리'],['Dreamfact Entertainment'],['KR'],2021.0,8.0
862773,새엄마들,새엄마들,ko,2019-01-01,94,0,0,5.0,1,0.561,['로맨스'],[],[],2019.0,1.0
862780,엄마 친구들 3,엄마 친구들 3,ko,2019-01-01,101,0,0,6.0,1,0.6841,['로맨스'],[],[],2019.0,1.0
862977,아주 오래된 미래도시,아주 오래된 미래도시,ko,2024-06-19,83,0,0,0.0,0,0.1005,['다큐멘터리'],[],['KR'],2024.0,6.0
862984,한창나이 선녀님,한창나이 선녀님,ko,2021-10-20,83,0,0,0.0,0,0.0534,['다큐멘터리'],[],['KR'],2021.0,10.0
862985,차별,차별,ko,2023-03-22,84,0,0,10.0,2,0.0468,['다큐멘터리'],[],['KR'],2023.0,3.0
862992,세월: 라이프 고즈 온,세월: 라이프 고즈 온,ko,2024-03-27,99,0,0,0.0,0,0.1253,['다큐멘터리'],['Dokbawi Production'],['KR'],2024.0,3.0
863138,나는 여기에 있다,나는 여기에 있다,ko,2023-04-12,82,0,0,4.2,4,1.7992,"['스릴러', '액션']",['Wide Release'],['KR'],2023.0,4.0
863177,숲의 비명: 사라진 사람들,숲의 비명: 사라진 사람들,ko,2021-08-26,72,0,0,5.0,2,0.1919,"['공포', '스릴러']","['Forest Film', 'TreeFilm']",['KR'],2021.0,8.0
863186,학경,학경,ko,2021-09-09,23,0,0,0.0,0,0.0071,['다큐멘터리'],[],['KR'],2021.0,9.0
863189,해피해피 이혼파티,해피해피 이혼파티,ko,2021-09-09,24,0,0,0.0,0,0.0996,['다큐멘터리'],[],['KR'],2021.0,9.0
863191,들랑날랑 혼삿길,들랑날랑 혼삿길,ko,2021-09-09,41,0,0,0.0,0,0.0143,['다큐멘터리'],[],['KR'],2021.0,9.0
863206,메이•제주•데이,메이•제주•데이,ko,2021-09-08,14,0,0,0.0,0,0.0071,"['애니메이션', '다큐멘터리']",[],['KR'],2021.0,9.0
863211,선율,선율,ko,2021-09-09,13,0,0,0.0,0,0.0071,['다큐멘터리'],[],['KR'],2021.0,9.0
863214,"산 23-1, X","산 23-1, X",ko,2021-09-09,14,0,0,0.0,0,0.0311,['다큐멘터리'],[],['KR'],2021.0,9.0
863218,빨래,빨래,ko,2021-08-26,25,0,0,0.0,0,0.0795,['다큐멘터리'],[],['KR'],2021.0,8.0
863221,농몽,농몽,ko,2021-04-29,39,0,0,0.0,0,0.0143,['다큐멘터리'],[],['KR'],2021.0,4.0
863225,숨은지혜찾기,숨은지혜찾기,ko,2020-05-28,42,0,0,0.0,0,0.0,['다큐멘터리'],[],[],2020.0,5.0
863228,M의 유래,M의 유래,ko,2021-09-09,38,0,0,0.0,0,0.0143,['다큐멘터리'],[],['KR'],2021.0,9.0
863254,영화감독 노동주,영화감독 노동주,ko,2021-09-09,82,0,0,0.0,0,0.0286,['다큐멘터리'],[],['KR'],2021.0,9.0
863256,얼굴들,얼굴들,ko,2021-09-09,95,0,0,0.0,0,0.0071,['다큐멘터리'],[],['KR'],2021.0,9.0
863264,작은새와 돼지씨,작은새와 돼지씨,ko,2022-08-05,76,0,0,0.0,0,0.1292,['다큐멘터리'],[],['KR'],2022.0,8.0
863267,"아치의 노래, 정태춘","아치의 노래, 정태춘",ko,2022-05-18,120,0,0,0.0,0,0.2979,"['다큐멘터리', '음악']",[],['KR'],2022.0,5.0
863288,반도투어,반도투어,ko,2021-09-09,29,0,0,0.0,0,0.0,['다큐멘터리'],[],['KR'],2021.0,9.0
863313,로그 인 벨지움,로그 인 벨지움,ko,2021-12-01,65,0,0,7.9,5,0.3697,['다큐멘터리'],['Atnine Film'],['KR'],2021.0,12.0
864277,평범한 로맨스,평범한 로맨스,ko,2021-08-26,83,0,0,5.0,1,0.6834,[],[],[],2021.0,8.0
865511,데드맨,데드맨,ko,2024-02-07,108,0,0,5.167,12,1.1472,"['범죄', '스릴러', '미스터리']","['Palette Pictures', 'Saram Entertainment']",['KR'],2024.0,2.0
865910,설계자,설계자,ko,2024-05-29,99,0,0,5.1,14,1.4579,"['범죄', '스릴러']",['Zip Cinema'],['KR'],2024.0,5.0
